"","PC1","PC2","PC3","PC4","PC5","PC6","class_match","species_match","mobility_PCA","mob_match","habitat_PCA","animal"
"79",3.60511483837139,0.107811246555966,1.31075559349174,-1.01776551582011,0.651193375736425,0.122635380515317,"Anthozoa","Paramuricea_clavata","sessile",8,"marine","Paramuricea_clavata"
"80",2.82865087887585,1.15070163521658,2.41584070858441,-1.39824818479466,0.963769213763238,0.0707482125658579,"Anthozoa","Paramuricea_clavata","sessile",8,"marine","Paramuricea_clavata"
"81",2.71644182220117,0.605491935764952,1.73835754025519,-1.13214939253739,0.731614789403211,0.134549635504714,"Anthozoa","Paramuricea_clavata","sessile",8,"marine","Paramuricea_clavata"
"82",3.52270944756606,-0.264375399895289,1.11812604857529,-0.945701490878795,0.305255969038075,0.282412562266321,"Anthozoa","Paramuricea_clavata","sessile",8,"marine","Paramuricea_clavata"
"83",3.62508611290288,0.092595016743797,1.33781063770625,-1.0179007724537,0.636517601126624,0.114772717789662,"Anthozoa","Paramuricea_clavata","sessile",8,"marine","Paramuricea_clavata"
"84",3.79705442441922,-0.673982304751271,0.498447859484635,-1.08121670135243,0.139600454368414,0.371140054572244,"Anthozoa","Paramuricea_clavata","sessile",8,"marine","Paramuricea_clavata"
"85",1.69110766526879,0.835990049500045,0.831036381254038,0.722081056250612,-0.165511541400363,-0.267067487962593,"Aves","Amazona_vittata","volant",5,"terrestrial","Amazona_vittata"
"86",-0.105630492749868,0.0840347087052793,0.0864068728220729,0.449302264570546,0.145155210953023,-0.371845771118813,"Aves","Ammodramus_savannarum","volant",5,"terrestrial","Ammodramus_savannarum"
"87",-0.128857729457933,0.0347545787688229,0.066724621893107,0.507606408866004,0.125698110396746,-0.367448884380054,"Aves","Ammodramus_savannarum","volant",5,"terrestrial","Ammodramus_savannarum"
"88",-0.463741693564739,0.590698124731274,-0.0284283079655296,0.313648617424593,-1.03206775851454,-0.30850173644315,"Aves","Anas_laysanensis","volant",5,"marine","Anas_laysanensis"
"89",-0.664637977490218,0.394399561558755,-0.128883463459904,0.702640933417024,-0.447701221605829,-0.146400241029067,"Aves","Anser_anser","volant",5,"terrestrial","Anser_anser"
"90",-0.331117162308745,0.344762513758786,-0.265101497110483,0.720754304790438,-0.754777079408411,-0.20786830559432,"Aves","Anser_anser","volant",5,"terrestrial","Anser_anser"
"91",-0.905475266501014,0.474102292668178,-0.1148072322482,0.662289743913931,-0.195194822841476,-0.108855937904133,"Aves","Anser_anser","volant",5,"terrestrial","Anser_anser"
"92",-0.741203496126625,0.335329493102381,0.107497723624497,-0.0342573296772193,-0.59987711976488,0.00613741983537034,"Aves","Chen_caerulescens","volant",5,"terrestrial","Chen_caerulescens"
"93",1.64594008755214,-0.499578238974229,-1.57351754446407,0.678867026964522,-0.758865917919456,-0.464227421213256,"Aves","Anthropoides_paradiseus","volant",5,"terrestrial","Anthropoides_paradiseus"
"94",-1.91705009626183,0.386206858265694,-0.0177281224422793,-0.639674757696888,0.0032778621376835,0.0109512979430091,"Aves","Bonasa_umbellus","volant",5,"terrestrial","Bonasa_umbellus"
"95",-1.99620246719765,0.229326775065547,0.320493312610223,-0.645728916524832,0.0815505538953779,0.0282693731561352,"Aves","Bonasa_umbellus","volant",5,"terrestrial","Bonasa_umbellus"
"96",-2.03018629454945,0.369308003154462,0.210489257991898,-0.555536492965289,-0.0432779772950239,0.000581339596889233,"Aves","Bonasa_umbellus","volant",5,"terrestrial","Bonasa_umbellus"
"97",-1.77370108023614,0.570004933586616,0.233908373100913,-0.929124259898799,0.0304433662157122,-0.0923783517640141,"Aves","Bonasa_umbellus","volant",5,"terrestrial","Bonasa_umbellus"
"98",-1.70557934462957,0.207164276958967,-0.164431377142326,-0.390792956224644,-0.344419092570488,0.100378176905268,"Aves","Bonasa_umbellus","volant",5,"terrestrial","Bonasa_umbellus"
"99",-1.58565631940287,0.961472142930707,0.431859023118069,-1.45903952939844,0.233609196400934,-0.173135005306307,"Aves","Bonasa_umbellus","volant",5,"terrestrial","Bonasa_umbellus"
"100",-1.90108846647178,0.898478974216456,0.159077915082277,-1.15411505427706,0.258737683241793,-0.174149776497233,"Aves","Bonasa_umbellus","volant",5,"terrestrial","Bonasa_umbellus"
"101",-2.00857341732894,-0.0833505945672866,-0.0396915754337194,-0.12393903531495,-0.192923181429391,0.310405061688714,"Aves","Bonasa_umbellus","volant",5,"terrestrial","Bonasa_umbellus"
"102",-0.224480476327145,0.49460682797598,0.315497075927803,-0.0256993810515889,0.153140236200003,-0.000683203629587903,"Aves","Bostrychia_hagedash","volant",5,"terrestrial","Bostrychia_hagedash"
"103",2.05368185149181,0.0430752998047616,-0.833742776420842,-0.620377540565369,0.380898097560681,-0.124492671356665,"Aves","Buteo_solitarius","volant",5,"terrestrial","Buteo_solitarius"
"104",1.75769495918814,1.68486865885844,-0.000890365481168831,-0.294315427521474,-0.686292146357218,-0.135869051376935,"Aves","Buteo_solitarius","volant",5,"terrestrial","Buteo_solitarius"
"105",1.95828993344805,2.01045571288914,0.1287642889676,-0.675280174310913,-0.574784643255458,-0.0843706018050435,"Aves","Buteo_solitarius","volant",5,"terrestrial","Buteo_solitarius"
"106",2.68416462358967,0.282116300901238,-1.27826834776077,-0.848751513020712,-0.0176893577441307,-0.313750580131943,"Aves","Buteo_solitarius","volant",5,"terrestrial","Buteo_solitarius"
"107",0.235640217030808,1.61855243414145,0.447956379144155,-1.88671477243509,-0.213855633661392,-0.140291662614126,"Aves","Calidris_temminckii","volant",5,"terrestrial","Calidris_temminckii"
"108",-0.186027457511998,0.804980030617705,0.072886377931322,-0.881551328675747,-0.541059418838608,-0.0748834514635554,"Aves","Calidris_temminckii","volant",5,"terrestrial","Calidris_temminckii"
"109",1.45971642843127,0.892931026659991,-0.383013557907995,-0.528810404923146,-0.423508503152627,-0.226411425949582,"Aves","Calyptorhynchus_lathami","volant",5,"terrestrial","Calyptorhynchus_lathami"
"110",1.95452676370565,0.952504794561608,-0.484406971151626,-0.0675596731527784,-0.0353474791219047,-0.132820730402115,"Aves","Calyptorhynchus_lathami","volant",5,"terrestrial","Calyptorhynchus_lathami"
"111",-1.34872200454823,0.909913685680953,-0.113383826136514,0.171669427655159,0.799763588882644,-0.18715377767264,"Aves","Centrocercus_minimus","volant",5,"terrestrial","Centrocercus_minimus"
"112",-0.710090442834685,0.410750861624341,-0.094284498315203,0.00646708519011645,0.652124104903169,-0.0992466961573142,"Aves","Centrocercus_minimus","volant",5,"terrestrial","Centrocercus_minimus"
"113",-0.723117202796145,-0.763859449798407,-0.73649039629495,0.355250218233779,-0.490226281582821,-0.376263741694948,"Aves","Ciconia_ciconia","volant",5,"terrestrial","Ciconia_ciconia"
"114",-0.245383489393194,-0.176699396302085,-0.196952126604435,0.0309909779235472,-0.341732291235611,0.642757369544449,"Aves","Setophaga_cerulea","volant",5,"terrestrial","Setophaga_cerulea"
"115",4.20997370622897,0.241848424596969,-0.00199534431641601,-1.52244651397614,1.01649761080884,0.280434149120936,"Aves","Thalassarche_melanophris","volant",5,"marine","Thalassarche_melanophris"
"116",-0.36072035215447,-0.362787890155776,-0.263135962305325,0.544135087536461,-0.215272743745191,-0.348055919236396,"Aves","Falco_naumanni","volant",5,"terrestrial","Falco_naumanni"
"117",0.981032554709641,-0.899947196159728,-0.786280371299079,-0.900865661286484,0.0334109698535349,0.0426901149078122,"Aves","Falco_peregrinus","volant",5,"terrestrial","Falco_peregrinus"
"118",0.160793578720203,0.228516818311984,-0.360708082905285,0.157017390249085,0.0501334043371702,-0.194022896536079,"Aves","Falco_peregrinus","volant",5,"terrestrial","Falco_peregrinus"
"119",0.916829908900695,0.932789536623119,0.81876696735601,-0.480963089794226,0.430538489030074,0.183791934331543,"Aves","Forpus_passerinus","volant",5,"terrestrial","Forpus_passerinus"
"120",2.18801121216584,2.78793097362288,0.52937505269374,-0.178205161661629,0.274485666476071,0.141296944158516,"Aves","Fulmarus_glacialis","volant",5,"marine","Fulmarus_glacialis"
"121",0.25790463716502,-1.47008475583261,-1.19684279488257,-1.97037968186917,0.216578371519007,0.775725115468235,"Aves","Gavia_immer","volant",5,"marine","Gavia_immer"
